Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/0517bc,6,1,Q228598,United States of America,"['actor', 'singer', 'model', 'television actor', 'film actor', 'voice actor', 'fashion model']"
/m/01wc7p,6,1,Q151935,United States of America,"['television actor', 'film actor', 'film producer']"
/m/04z542,6,1,Q527303,United States of America,"['actor', 'character actor', 'film actor', 'television actor']"
/m/023v4_,6,1,Q37628,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'model', 'television producer', 'child actor']"
/m/05cth9,6,1,Q720553,United States of America,"['television actor', 'film actor', 'voice actor', 'stage actor']"
/m/09jxw0,6,1,Q466409,United States of America,"['film actor', 'television actor']"
/m/073c1q,6,1,Q1312282,United States of America,"['stage actor', 'film actor', 'television actor', 'comedian']"
/m/0309jm,6,1,Q607793,Canada,"['film actor', 'television actor', 'screenwriter', 'film director', 'actor', 'comedian']"
/m/0404v5,6,1,Q264960,United States of America,"['actor', 'television actor', 'film actor', 'singer', 'comedian', 'dancer']"
/m/09y71l,6,1,Q318110,United States of America,"['stage actor', 'film actor', 'television actor', 'voice actor']"
/m/027f2n4,6,1,Q708059,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'film editor']"
/m/02wrbv,6,1,Q888295,United States of America,"['actor', 'baseball player', 'film actor', 'television actor', 'sports commentator']"
/m/0j_n3w,6,1,,,
/m/083wp6,6,1,Q539598,United States of America,"['actor', 'screenwriter', 'film director', 'television actor', 'film actor', 'film producer']"
/m/036ztw,6,1,Q241783,United States of America,"['actor', 'voice actor', 'stage actor', 'television actor', 'film actor', 'singer']"
/m/0b25vg,6,1,Q481832,United States of America,"['film actor', 'singer', 'dancer', 'television actor', 'stage actor', 'actor', 'voice actor']"
/m/06g2zw,6,1,Q3951975,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/0bbr594,6,1,Q5958562,United States of America,"['actor', 'television actor', 'film actor', 'stage actor']"
/m/0btpx,6,1,Q62975,United States of America,"['film actor', 'model', 'voice actor', 'television actor', 'film producer', 'erotic photography model']"
/m/02gz2p,6,1,Q232874,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/0cfr_9,6,1,Q236475,United States of America,"['actor', 'television presenter', 'model', 'television actor', 'comedian', 'film actor', 'voice actor', 'writer', 'fashion model']"
/m/0g78s8,6,1,Q5130358,Australia,"['actor', 'television actor']"
/m/04jk7rj,6,1,Q1166925,United States of America,['film actor']
/m/074bp3,6,1,Q718366,United States of America,"['actor', 'film actor', 'television actor']"
/m/0jmj,6,1,Q310394,United States of America,"['actor', 'television actor', 'film actor', 'film director', 'screenwriter', 'writer', 'television director']"
/m/02t__3,6,1,Q310324,United States of America,"['actor', 'film director', 'television actor', 'film actor', 'screenwriter', 'film producer']"
/m/08cn4_,6,1,Q236189,United States of America,"['actor', 'television actor', 'stage actor', 'film actor', 'voice actor', 'film director']"
/m/06b3g4,6,1,Q722038,United States of America,"['actor', 'voice actor', 'comedian', 'television actor', 'film actor']"
/m/09q298,6,1,Q463285,United States of America,"['actor', 'film actor', 'television actor']"
/m/08_75w,6,1,Q454404,United States of America,"['actor', 'television actor', 'film actor']"
/m/0jsz09,6,1,Q16014493,United States of America,['actor']
/m/03wlz0,6,1,Q275310,United States of America,"['actor', 'singer', 'television actor', 'stage actor', 'film actor']"
/m/03j_13,6,1,Q437135,United States of America,"['film actor', 'television actor', 'actor']"
/m/0gppl9,6,1,Q449822,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/06frb1,6,1,Q538542,United States of America,"['actor', 'television actor', 'stage actor', 'film actor', 'singer']"
/m/04m064,6,1,Q315604,Canada,"['actor', 'character actor', 'film actor', 'television actor']"
/m/0gy6z9,6,1,Q164119,United States of America,"['film actor', 'actor', 'film producer', 'musician', 'model', 'singer', 'television actor', 'record producer', 'rapper', 'television producer']"
/m/01hxs4,6,1,Q171758,United States of America,"['television actor', 'film director', 'writer', 'film producer', 'film actor', 'screenwriter']"
/m/01h0_w,6,1,Q229612,United States of America,"['actor', 'model', 'television actor', 'film actor', 'film producer']"
/m/043js,6,1,Q296928,United States of America,"['television actor', 'film actor']"
/m/03k7bd,6,1,Q314801,United States of America,"['character actor', 'stage actor', 'film actor', 'television actor', 'screenwriter', 'actor', 'director']"
/m/095b70,6,1,Q40048,United States of America,"['television actor', 'film actor']"
/m/096lf_,6,1,Q248179,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'stage actor']"
/m/050zr4,6,1,Q229784,United States of America,"['actor', 'television actor', 'film actor', 'manufacturer', 'voice actor', 'film producer']"
/m/02r_km,6,1,Q232951,United States of America,"['actor', 'model', 'television actor', 'film actor', 'film producer', 'stage actor']"
/m/035n9m,6,1,Q956021,United States of America,"['actor', 'model', 'television actor', 'film actor', 'voice actor']"
/m/0808c5,6,1,Q517379,United States of America,"['television actor', 'film actor', 'comedian']"
/m/077t3p,6,1,Q449940,Mexico,"['actor', 'television actor', 'film actor', 'stage actor']"
/m/0786bc,6,1,Q532180,United States of America,"['actor', 'film producer', 'voice actor', 'television actor', 'film actor']"
/m/07gm05,6,1,Q6377099,United States of America,"['puppeteer', 'voice actor']"
/m/021vwt,6,1,Q536437,United States of America,"['voice actor', 'stage actor', 'film actor', 'television actor', 'writer', 'actor']"
/m/025swxt,6,1,Q444616,Republic of Ireland,"['actor', 'conductor', 'composer', 'singer', 'film actor', 'singer-songwriter', 'lecturer', 'lyricist']"
/m/046qq,6,1,Q167520,United States of America,"['actor', 'film producer', 'screenwriter', 'voice actor', 'comedian', 'television actor']"
/m/056b4h,6,1,Q2233091,United States of America,"['television actor', 'film actor', 'singer', 'actor']"
/m/01gbb4,6,1,Q446481,United States of America,"['singer', 'playwright', 'voice actor', 'writer', 'screenwriter', 'stage actor', 'film actor', 'television actor', 'actor', 'author', 'theatrical director']"
/m/0dlglj,6,1,Q935167,United States of America,"['film producer', 'character actor', 'film actor', 'television actor', 'voice actor', 'writer', 'actor']"
/m/011_3s,6,1,Q229271,United States of America,"['stage actor', 'film actor', 'television actor', 'voice actor', 'writer', 'screenwriter']"
/m/02vntj,6,1,Q36301,United States of America,"['film actor', 'singer', 'television actor', 'stage actor', 'voice actor']"
/m/0c6b4y,6,1,Q1645740,United States of America,"['actor', 'television actor', 'theatrical director']"
/m/022769,6,1,Q445302,United States of America,"['film actor', 'stage actor', 'television actor', 'actor', 'screenwriter', 'manufacturer', 'voice actor', 'film producer']"
/m/03np3w,6,1,Q544692,Cuba,"['actor', 'television actor', 'film actor', 'theatrical director']"
/m/06c_41,6,1,Q201842,United States of America,"['actor', 'television actor', 'podcaster', 'screenwriter', 'film actor', 'television director', 'television producer']"
/m/02d4ct,6,1,Q229268,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/01w9jh4,6,1,Q52447,United States of America,"['rapper', 'actor', 'filmmaker', 'film director', 'screenwriter', 'record producer', 'guitarist', 'film actor', 'pianist', 'musician']"
/m/01nz7jg,6,1,Q456639,United States of America,"['actor', 'painter', 'saxophonist', 'director', 'composer', 'jazz musician', 'film score composer', 'manufacturer', 'drawer', 'television producer']"
/m/07dhg0,6,1,Q1385381,United States of America,"['film actor', 'stage actor', 'television actor', 'film producer', 'director', 'actor', 'film director', 'television producer']"
/m/072bb1,6,1,Q238877,United States of America,"['actor', 'television actor', 'film actor', 'film director']"
/m/0bbln5,6,1,Q437907,Republic of Ireland,"['stage actor', 'film actor', 'television actor']"
/m/0378zn,6,1,Q315864,United States of America,"['voice actor', 'stage actor', 'film actor', 'television actor']"
/m/07ct8h,6,1,Q5089830,United States of America,"['military officer', 'actor', 'soldier', 'television actor', 'film actor']"
/m/04b8hz,6,1,Q318134,United States of America,"['stage actor', 'film actor', 'television actor', 'voice actor', 'film director', 'film producer', 'screenwriter']"
/m/028hc2,6,1,Q543637,United States of America,"['singer', 'actor', 'singer-songwriter', 'television actor', 'film actor', 'record producer', 'guitarist', 'composer']"
/m/012gq6,6,1,Q718078,United States of America,"['actor', 'comedian', 'television actor', 'film actor', 'voice actor']"
/m/01dbk6,6,1,Q183532,United States of America,"['film actor', 'voice actor', 'screenwriter', 'film director', 'character actor', 'stage actor', 'television actor']"
/m/03f0q3n,6,1,Q4647672,United States of America,"['actor', 'television actor', 'screenwriter', 'film actor', 'film producer']"
/m/030hcs,6,1,Q313650,United States of America,"['stage actor', 'film actor', 'television actor']"
/m/0b6z2c,6,1,Q6376323,United States of America,"['actor', 'film actor']"
/m/03rl84,6,1,Q191719,United States of America,"['actor', 'singer-songwriter', 'musician', 'voice actor', 'singer', 'composer', 'television actor', 'film actor', 'banjoist', 'recording artist']"
/m/01phtd,6,1,Q212026,United States of America,"['film actor', 'actor', 'screenwriter', 'television actor']"
/m/039gzc,6,1,Q233038,United States of America,"['television actor', 'film actor', 'actor', 'model']"
/m/07bg64,6,1,Q2926038,Republic of Ireland,"['actor', 'singer']"
/m/09nz_c,6,1,Q943589,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/02rf1y,6,1,Q377662,United States of America,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/05dbyt,6,1,Q352203,United States of America,"['voice actor', 'military personnel', 'stage actor', 'film actor', 'television actor', 'actor']"
/m/01vhb0,6,1,Q234610,United States of America,"['television actor', 'film actor', 'film director', 'screenwriter', 'film producer', 'stage actor']"
/m/01jfrg,6,1,Q172044,United States of America,"['television actor', 'film producer', 'film director', 'stage actor', 'film actor']"
/m/04zn7g,6,1,Q297744,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/0gx1_3,6,1,Q432979,United States of America,['actor']
/m/0301yj,6,1,Q309900,United States of America,"['actor', 'television actor', 'stage actor', 'film actor', 'screenwriter', 'singer']"
/m/0hwbd,6,1,Q168721,United States of America,"['actor', 'television actor', 'film actor', 'screenwriter', 'film producer', 'stage actor', 'film director']"
/m/0338ws,6,1,Q231395,United States of America,"['film producer', 'film actor', 'television actor', 'stage actor']"
/m/0718f6,5,1,Q2342292,United States of America,"['actor', 'film actor', 'television actor', 'film producer']"
/m/02n1sr,5,1,Q234058,United States of America,"['television actor', 'actor', ""children's writer"", 'film actor', 'voice actor', 'writer']"
/m/0g0ngt,5,1,Q3952829,United States of America,"['film producer', 'film director', 'actor', 'television actor', 'screenwriter']"
/m/06jzh,5,1,Q272972,United States of America,"['actor', 'model', 'film actor', 'television actor', 'film director', 'television producer', 'film producer']"
/m/0df52j,5,1,Q1366460,United States of America,"['television actor', 'film actor', 'voice actor']"
/m/02tcnx,5,1,Q232837,United States of America,"['actor', 'writer', 'author', 'stage actor', 'television actor', ""children's writer"", 'film actor', 'screenwriter']"
/m/027k040,5,1,Q5362457,United States of America,"['actor', 'television actor', 'film actor']"
/m/01ft2l,5,1,Q381203,United States of America,"['actor', 'television actor', 'film actor', 'television producer', 'film producer']"
/m/03x400,4,1,Q315099,United States of America,"['stage actor', 'film actor', 'actor', 'voice actor']"
/m/062zhg,4,1,Q110379,United States of America,"['actor', 'television actor', 'stage actor', 'film actor', 'screenwriter', 'film producer', 'voice actor', 'film editor', 'director', 'manufacturer']"
/m/01jw4r,4,1,Q187033,United States of America,"['actor', 'film director', 'singer', 'voice actor', 'television actor', 'film actor', 'screenwriter', 'film producer', 'stage actor']"
/m/06608_1,4,1,Q1139190,United States of America,"['television actor', 'film actor', 'actor']"
/m/0j436,4,1,Q974064,United States of America,"['actor', 'television actor', 'film actor', 'film producer']"
/m/0127xk,4,1,Q553276,United States of America,"['comedian', 'musician', 'television presenter', 'writer', 'pianist', 'film actor', 'screenwriter', 'composer']"
/m/012q4n,4,1,Q295148,United States of America,"['stage actor', 'film actor', 'director', 'singer', 'television actor', 'actor']"
/m/083jjg,4,1,Q374586,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
